dt,AverageTemperature,AverageTemperatureUncertainty,City,LatitudeAndLongitude
1997-08-01T00:00:00Z,29.885,0.428,New Delhi,"28.13,77.27"
1997-09-01T00:00:00Z,29.862,0.405,New Delhi,"28.13,77.27"
1997-10-01T00:00:00Z,24.087,0.382,New Delhi,"28.13,77.27"
1997-11-01T00:00:00Z,20.305000000000003,0.508,New Delhi,"28.13,77.27"
1997-12-01T00:00:00Z,14.086,0.62,New Delhi,"28.13,77.27"
1998-01-01T00:00:00Z,14.413,0.496,New Delhi,"28.13,77.27"
1998-02-01T00:00:00Z,18.019000000000002,0.28600000000000003,New Delhi,"28.13,77.27"
1998-03-01T00:00:00Z,21.51,0.307,New Delhi,"28.13,77.27"
1998-04-01T00:00:00Z,29.802,0.339,New Delhi,"28.13,77.27"
1998-05-01T00:00:00Z,35.023,0.261,New Delhi,"28.13,77.27"
1998-06-01T00:00:00Z,34.461999999999996,0.445,New Delhi,"28.13,77.27"
1998-07-01T00:00:00Z,31.319000000000003,0.209,New Delhi,"28.13,77.27"
1998-08-01T00:00:00Z,30.499000000000002,0.151,New Delhi,"28.13,77.27"
1998-09-01T00:00:00Z,29.839000000000002,0.35,New Delhi,"28.13,77.27"
1998-10-01T00:00:00Z,26.68,0.453,New Delhi,"28.13,77.27"
1998-11-01T00:00:00Z,21.58,0.423,New Delhi,"28.13,77.27"
1998-12-01T00:00:00Z,16.082,0.201,New Delhi,"28.13,77.27"
1999-01-01T00:00:00Z,14.18,0.17,New Delhi,"28.13,77.27"
1999-02-01T00:00:00Z,18.752,0.509,New Delhi,"28.13,77.27"
1999-03-01T00:00:00Z,24.365,0.436,New Delhi,"28.13,77.27"
1999-04-01T00:00:00Z,31.384,0.455,New Delhi,"28.13,77.27"
1999-05-01T00:00:00Z,34.514,0.397,New Delhi,"28.13,77.27"
1999-06-01T00:00:00Z,34.071999999999996,0.5539999999999999,New Delhi,"28.13,77.27"
1999-07-01T00:00:00Z,32.228,0.499,New Delhi,"28.13,77.27"
1999-08-01T00:00:00Z,31.091,0.552,New Delhi,"28.13,77.27"
1999-09-01T00:00:00Z,30.106,0.324,New Delhi,"28.13,77.27"
1999-10-01T00:00:00Z,26.925,0.297,New Delhi,"28.13,77.27"
1999-11-01T00:00:00Z,22.288,0.524,New Delhi,"28.13,77.27"
1999-12-01T00:00:00Z,16.448999999999998,0.29,New Delhi,"28.13,77.27"
2000-01-01T00:00:00Z,15.201,0.512,New Delhi,"28.13,77.27"
2000-02-01T00:00:00Z,16.387999999999998,0.385,New Delhi,"28.13,77.27"
2000-03-01T00:00:00Z,22.921,0.31,New Delhi,"28.13,77.27"
2000-04-01T00:00:00Z,31.266,0.3670000000000001,New Delhi,"28.13,77.27"
2000-05-01T00:00:00Z,34.524,0.892,New Delhi,"28.13,77.27"
2000-06-01T00:00:00Z,33.074000000000005,0.317,New Delhi,"28.13,77.27"
2000-07-01T00:00:00Z,30.925,0.43,New Delhi,"28.13,77.27"
2000-08-01T00:00:00Z,30.687,0.27,New Delhi,"28.13,77.27"
2000-09-01T00:00:00Z,30.083000000000002,0.345,New Delhi,"28.13,77.27"
2000-10-01T00:00:00Z,28.164,0.237,New Delhi,"28.13,77.27"
2000-11-01T00:00:00Z,22.445,0.451,New Delhi,"28.13,77.27"
2000-12-01T00:00:00Z,16.902,0.254,New Delhi,"28.13,77.27"
2001-01-01T00:00:00Z,14.197000000000001,0.329,New Delhi,"28.13,77.27"
2001-02-01T00:00:00Z,18.882,0.612,New Delhi,"28.13,77.27"
2001-03-01T00:00:00Z,23.918000000000003,0.565,New Delhi,"28.13,77.27"
2001-04-01T00:00:00Z,29.155,0.268,New Delhi,"28.13,77.27"
2001-05-01T00:00:00Z,33.541000000000004,0.229,New Delhi,"28.13,77.27"
2001-06-01T00:00:00Z,31.870000000000005,0.342,New Delhi,"28.13,77.27"
2001-07-01T00:00:00Z,30.888,0.584,New Delhi,"28.13,77.27"
2001-08-01T00:00:00Z,30.832,0.198,New Delhi,"28.13,77.27"
2001-09-01T00:00:00Z,30.92,0.332,New Delhi,"28.13,77.27"
2001-10-01T00:00:00Z,27.686999999999998,0.222,New Delhi,"28.13,77.27"
2001-11-01T00:00:00Z,21.805999999999997,0.257,New Delhi,"28.13,77.27"
2001-12-01T00:00:00Z,16.659000000000002,0.672,New Delhi,"28.13,77.27"
2002-01-01T00:00:00Z,14.73,0.489,New Delhi,"28.13,77.27"
2002-02-01T00:00:00Z,17.741999999999994,0.361,New Delhi,"28.13,77.27"
2002-03-01T00:00:00Z,24.459,0.219,New Delhi,"28.13,77.27"
2002-04-01T00:00:00Z,30.945,0.412,New Delhi,"28.13,77.27"
2002-05-01T00:00:00Z,35.23600000000001,0.336,New Delhi,"28.13,77.27"
2002-06-01T00:00:00Z,34.728,0.443,New Delhi,"28.13,77.27"
2002-07-01T00:00:00Z,34.672,0.77,New Delhi,"28.13,77.27"
2002-08-01T00:00:00Z,31.075,0.211,New Delhi,"28.13,77.27"
2002-09-01T00:00:00Z,29.175,0.821,New Delhi,"28.13,77.27"
2002-10-01T00:00:00Z,27.633000000000003,0.46,New Delhi,"28.13,77.27"
2002-11-01T00:00:00Z,21.886000000000006,0.353,New Delhi,"28.13,77.27"
2002-12-01T00:00:00Z,17.331,0.532,New Delhi,"28.13,77.27"
2003-01-01T00:00:00Z,13.42,1.025,New Delhi,"28.13,77.27"
2003-02-01T00:00:00Z,18.199,0.5710000000000001,New Delhi,"28.13,77.27"
2003-03-01T00:00:00Z,23.682,0.574,New Delhi,"28.13,77.27"
2003-04-01T00:00:00Z,30.752,0.3720000000000001,New Delhi,"28.13,77.27"
2003-05-01T00:00:00Z,34.075,0.4320000000000001,New Delhi,"28.13,77.27"
2003-06-01T00:00:00Z,35.325,0.517,New Delhi,"28.13,77.27"
2003-07-01T00:00:00Z,30.653000000000002,0.584,New Delhi,"28.13,77.27"
2003-08-01T00:00:00Z,30.252,0.45,New Delhi,"28.13,77.27"
2003-09-01T00:00:00Z,29.166,0.398,New Delhi,"28.13,77.27"
2003-10-01T00:00:00Z,26.345,0.326,New Delhi,"28.13,77.27"
2003-11-01T00:00:00Z,20.962000000000003,0.379,New Delhi,"28.13,77.27"
2003-12-01T00:00:00Z,15.822000000000001,0.537,New Delhi,"28.13,77.27"
2004-01-01T00:00:00Z,14.199000000000002,0.392,New Delhi,"28.13,77.27"
2004-02-01T00:00:00Z,18.737000000000002,0.483,New Delhi,"28.13,77.27"
2004-03-01T00:00:00Z,26.432,0.254,New Delhi,"28.13,77.27"
2004-04-01T00:00:00Z,31.433000000000003,0.238,New Delhi,"28.13,77.27"
2004-05-01T00:00:00Z,33.999,0.29,New Delhi,"28.13,77.27"
2004-06-01T00:00:00Z,33.016999999999996,0.241,New Delhi,"28.13,77.27"
2004-07-01T00:00:00Z,32.816,0.7290000000000001,New Delhi,"28.13,77.27"
2004-08-01T00:00:00Z,29.993000000000002,0.229,New Delhi,"28.13,77.27"
2004-09-01T00:00:00Z,30.534000000000002,0.222,New Delhi,"28.13,77.27"
2004-10-01T00:00:00Z,25.6,0.305,New Delhi,"28.13,77.27"
2004-11-01T00:00:00Z,21.421999999999997,0.28,New Delhi,"28.13,77.27"
2004-12-01T00:00:00Z,16.697,0.397,New Delhi,"28.13,77.27"
2005-01-01T00:00:00Z,14.383,0.395,New Delhi,"28.13,77.27"
2005-02-01T00:00:00Z,17.669,0.331,New Delhi,"28.13,77.27"
2005-03-01T00:00:00Z,24.469,0.355,New Delhi,"28.13,77.27"
2005-04-01T00:00:00Z,29.322,0.511,New Delhi,"28.13,77.27"
2005-05-01T00:00:00Z,32.998000000000005,1.098,New Delhi,"28.13,77.27"
2005-06-01T00:00:00Z,35.2,0.273,New Delhi,"28.13,77.27"
2005-07-01T00:00:00Z,30.544,0.398,New Delhi,"28.13,77.27"
2005-08-01T00:00:00Z,31.364,0.462,New Delhi,"28.13,77.27"
2005-09-01T00:00:00Z,29.675,0.192,New Delhi,"28.13,77.27"
2005-10-01T00:00:00Z,26.409000000000002,0.536,New Delhi,"28.13,77.27"
2005-11-01T00:00:00Z,21.200000000000006,0.331,New Delhi,"28.13,77.27"
2005-12-01T00:00:00Z,15.36,0.224,New Delhi,"28.13,77.27"
2006-01-01T00:00:00Z,15.594000000000001,0.433,New Delhi,"28.13,77.27"
2006-02-01T00:00:00Z,22.174,0.6920000000000001,New Delhi,"28.13,77.27"
2006-03-01T00:00:00Z,23.271,0.3720000000000001,New Delhi,"28.13,77.27"
2006-04-01T00:00:00Z,30.364,0.7859999999999999,New Delhi,"28.13,77.27"
2006-05-01T00:00:00Z,34.188,0.4970000000000001,New Delhi,"28.13,77.27"
2006-06-01T00:00:00Z,32.943000000000005,0.8270000000000001,New Delhi,"28.13,77.27"
2006-07-01T00:00:00Z,31.412,0.36,New Delhi,"28.13,77.27"
2006-08-01T00:00:00Z,30.507,0.585,New Delhi,"28.13,77.27"
2006-09-01T00:00:00Z,30.051,0.275,New Delhi,"28.13,77.27"
2006-10-01T00:00:00Z,27.5,0.355,New Delhi,"28.13,77.27"
2006-11-01T00:00:00Z,21.846,0.525,New Delhi,"28.13,77.27"
2006-12-01T00:00:00Z,16.541,0.196,New Delhi,"28.13,77.27"
2007-01-01T00:00:00Z,15.12,0.129,New Delhi,"28.13,77.27"
2007-02-01T00:00:00Z,18.382,1.132,New Delhi,"28.13,77.27"
2007-03-01T00:00:00Z,22.863000000000003,0.499,New Delhi,"28.13,77.27"
2007-04-01T00:00:00Z,31.331,0.524,New Delhi,"28.13,77.27"
2007-05-01T00:00:00Z,33.907000000000004,0.5720000000000001,New Delhi,"28.13,77.27"
2007-06-01T00:00:00Z,34.446000000000005,0.355,New Delhi,"28.13,77.27"
2007-07-01T00:00:00Z,31.745,0.884,New Delhi,"28.13,77.27"
2007-08-01T00:00:00Z,30.95,0.7929999999999999,New Delhi,"28.13,77.27"
2007-09-01T00:00:00Z,30.266,0.6709999999999999,New Delhi,"28.13,77.27"
2007-10-01T00:00:00Z,26.886,0.33,New Delhi,"28.13,77.27"
2007-11-01T00:00:00Z,21.927000000000003,0.197,New Delhi,"28.13,77.27"
2007-12-01T00:00:00Z,15.925,0.276,New Delhi,"28.13,77.27"
2008-01-01T00:00:00Z,14.534,0.156,New Delhi,"28.13,77.27"
2008-02-01T00:00:00Z,16.808999999999994,0.253,New Delhi,"28.13,77.27"
2008-03-01T00:00:00Z,25.979,0.348,New Delhi,"28.13,77.27"
2008-04-01T00:00:00Z,29.609,1.075,New Delhi,"28.13,77.27"
2008-05-01T00:00:00Z,32.313,0.542,New Delhi,"28.13,77.27"
2008-06-01T00:00:00Z,31.151000000000003,0.397,New Delhi,"28.13,77.27"
2008-07-01T00:00:00Z,30.918000000000003,0.217,New Delhi,"28.13,77.27"
2008-08-01T00:00:00Z,29.868000000000002,0.27,New Delhi,"28.13,77.27"
2008-09-01T00:00:00Z,29.513,0.364,New Delhi,"28.13,77.27"
2008-10-01T00:00:00Z,27.791999999999998,0.81,New Delhi,"28.13,77.27"
2008-11-01T00:00:00Z,21.769,0.53,New Delhi,"28.13,77.27"
2008-12-01T00:00:00Z,17.845,0.157,New Delhi,"28.13,77.27"
2009-01-01T00:00:00Z,16.096,0.253,New Delhi,"28.13,77.27"
2009-02-01T00:00:00Z,19.479,0.366,New Delhi,"28.13,77.27"
2009-03-01T00:00:00Z,24.655,0.416,New Delhi,"28.13,77.27"
2009-04-01T00:00:00Z,30.182,0.429,New Delhi,"28.13,77.27"
2009-05-01T00:00:00Z,34.067,0.472,New Delhi,"28.13,77.27"
2009-06-01T00:00:00Z,35.543,0.527,New Delhi,"28.13,77.27"
2009-07-01T00:00:00Z,32.271,0.274,New Delhi,"28.13,77.27"
2009-08-01T00:00:00Z,31.519000000000002,0.387,New Delhi,"28.13,77.27"
2009-09-01T00:00:00Z,30.154,0.292,New Delhi,"28.13,77.27"
2009-10-01T00:00:00Z,26.6,0.417,New Delhi,"28.13,77.27"
2009-11-01T00:00:00Z,21.214,0.293,New Delhi,"28.13,77.27"
2009-12-01T00:00:00Z,16.871,0.338,New Delhi,"28.13,77.27"
2010-01-01T00:00:00Z,14.014000000000001,0.493,New Delhi,"28.13,77.27"
2010-02-01T00:00:00Z,19.178,0.368,New Delhi,"28.13,77.27"
2010-03-01T00:00:00Z,26.953000000000003,0.238,New Delhi,"28.13,77.27"
2010-04-01T00:00:00Z,32.809,0.358,New Delhi,"28.13,77.27"
2010-05-01T00:00:00Z,35.61,0.321,New Delhi,"28.13,77.27"
2010-06-01T00:00:00Z,35.165,0.285,New Delhi,"28.13,77.27"
2010-07-01T00:00:00Z,31.465,0.439,New Delhi,"28.13,77.27"
2010-08-01T00:00:00Z,30.031,0.655,New Delhi,"28.13,77.27"
2010-09-01T00:00:00Z,28.612,0.733,New Delhi,"28.13,77.27"
2010-10-01T00:00:00Z,27.256,0.475,New Delhi,"28.13,77.27"
2010-11-01T00:00:00Z,21.756999999999998,0.314,New Delhi,"28.13,77.27"
2010-12-01T00:00:00Z,15.393,0.6509999999999999,New Delhi,"28.13,77.27"
2011-01-01T00:00:00Z,13.376,0.3720000000000001,New Delhi,"28.13,77.27"
2011-02-01T00:00:00Z,18.136,0.172,New Delhi,"28.13,77.27"
2011-03-01T00:00:00Z,23.864,0.536,New Delhi,"28.13,77.27"
2011-04-01T00:00:00Z,28.956,0.317,New Delhi,"28.13,77.27"
2011-05-01T00:00:00Z,34.298,0.441,New Delhi,"28.13,77.27"
2011-06-01T00:00:00Z,32.96700000000001,0.451,New Delhi,"28.13,77.27"
2011-07-01T00:00:00Z,30.947,0.49,New Delhi,"28.13,77.27"
2011-08-01T00:00:00Z,30.075,0.459,New Delhi,"28.13,77.27"
2011-09-01T00:00:00Z,29.399,0.459,New Delhi,"28.13,77.27"
2011-10-01T00:00:00Z,26.849,0.252,New Delhi,"28.13,77.27"
2011-11-01T00:00:00Z,22.484,0.366,New Delhi,"28.13,77.27"
2011-12-01T00:00:00Z,16.203,0.812,New Delhi,"28.13,77.27"
2012-01-01T00:00:00Z,13.701,0.727,New Delhi,"28.13,77.27"
2012-02-01T00:00:00Z,17.087999999999994,0.516,New Delhi,"28.13,77.27"
2012-03-01T00:00:00Z,23.686,0.299,New Delhi,"28.13,77.27"
2012-04-01T00:00:00Z,29.340999999999998,0.387,New Delhi,"28.13,77.27"
2012-05-01T00:00:00Z,34.448,0.417,New Delhi,"28.13,77.27"
2012-06-01T00:00:00Z,36.33900000000001,0.386,New Delhi,"28.13,77.27"
2012-07-01T00:00:00Z,32.448,0.4320000000000001,New Delhi,"28.13,77.27"
2012-08-01T00:00:00Z,29.833000000000002,0.508,New Delhi,"28.13,77.27"
2012-09-01T00:00:00Z,29.759,0.298,New Delhi,"28.13,77.27"
2012-10-01T00:00:00Z,26.354,0.312,New Delhi,"28.13,77.27"
2012-11-01T00:00:00Z,21.110000000000007,0.452,New Delhi,"28.13,77.27"
2012-12-01T00:00:00Z,16.566,0.4270000000000001,New Delhi,"28.13,77.27"
2013-01-01T00:00:00Z,13.755999999999998,0.61,New Delhi,"28.13,77.27"
2013-02-01T00:00:00Z,17.823999999999995,0.486,New Delhi,"28.13,77.27"
2013-03-01T00:00:00Z,24.025,0.608,New Delhi,"28.13,77.27"
2013-04-01T00:00:00Z,29.304000000000002,0.419,New Delhi,"28.13,77.27"
2013-05-01T00:00:00Z,34.746,0.501,New Delhi,"28.13,77.27"
2013-06-01T00:00:00Z,33.066,0.669,New Delhi,"28.13,77.27"
2013-07-01T00:00:00Z,31.053,0.49,New Delhi,"28.13,77.27"
2013-08-01T00:00:00Z,29.9,0.604,New Delhi,"28.13,77.27"
2013-09-01T00:00:00Z,,,New Delhi,"28.13,77.27"
1993-11-01T00:00:00Z,5.1690000000000005,0.28300000000000003,New York,"40.99,-74.56"
1993-12-01T00:00:00Z,-0.7490000000000001,0.227,New York,"40.99,-74.56"
1994-01-01T00:00:00Z,-7.183999999999998,0.333,New York,"40.99,-74.56"
1994-02-01T00:00:00Z,-4.287,0.278,New York,"40.99,-74.56"
1994-03-01T00:00:00Z,2.148,0.102,New York,"40.99,-74.56"
1994-04-01T00:00:00Z,10.698,0.316,New York,"40.99,-74.56"
1994-05-01T00:00:00Z,14.450999999999999,0.159,New York,"40.99,-74.56"
1994-06-01T00:00:00Z,21.641,0.229,New York,"40.99,-74.56"
1994-07-01T00:00:00Z,24.182,0.212,New York,"40.99,-74.56"
1994-08-01T00:00:00Z,20.735,0.147,New York,"40.99,-74.56"
1994-09-01T00:00:00Z,17.078999999999994,0.267,New York,"40.99,-74.56"
1994-10-01T00:00:00Z,10.669,0.157,New York,"40.99,-74.56"
1994-11-01T00:00:00Z,7.8130000000000015,0.21600000000000005,New York,"40.99,-74.56"
1994-12-01T00:00:00Z,1.999,0.204,New York,"40.99,-74.56"
1995-01-01T00:00:00Z,0.214,0.264,New York,"40.99,-74.56"
1995-02-01T00:00:00Z,-3.47,0.206,New York,"40.99,-74.56"
1995-03-01T00:00:00Z,5.229,0.28600000000000003,New York,"40.99,-74.56"
1995-04-01T00:00:00Z,8.455,0.242,New York,"40.99,-74.56"
1995-05-01T00:00:00Z,14.357,0.287,New York,"40.99,-74.56"
1995-06-01T00:00:00Z,20.644,0.211,New York,"40.99,-74.56"
1995-07-01T00:00:00Z,23.823,0.309,New York,"40.99,-74.56"
1995-08-01T00:00:00Z,22.905,0.241,New York,"40.99,-74.56"
1995-09-01T00:00:00Z,17.142,0.115,New York,"40.99,-74.56"
1995-10-01T00:00:00Z,13.247,0.235,New York,"40.99,-74.56"
1995-11-01T00:00:00Z,3.326,0.203,New York,"40.99,-74.56"
1995-12-01T00:00:00Z,-3.035,0.171,New York,"40.99,-74.56"
1996-01-01T00:00:00Z,-3.877,0.259,New York,"40.99,-74.56"
1996-02-01T00:00:00Z,-1.794,0.136,New York,"40.99,-74.56"
1996-03-01T00:00:00Z,1.3869999999999998,0.128,New York,"40.99,-74.56"
1996-04-01T00:00:00Z,9.26,0.2,New York,"40.99,-74.56"
1996-05-01T00:00:00Z,14.232999999999999,0.084,New York,"40.99,-74.56"
1996-06-01T00:00:00Z,20.603,0.299,New York,"40.99,-74.56"
1996-07-01T00:00:00Z,21.471,0.4270000000000001,New York,"40.99,-74.56"
1996-08-01T00:00:00Z,21.859,0.149,New York,"40.99,-74.56"
1996-09-01T00:00:00Z,17.994,0.185,New York,"40.99,-74.56"
1996-10-01T00:00:00Z,11.114,0.219,New York,"40.99,-74.56"
1996-11-01T00:00:00Z,3.3989999999999996,0.16,New York,"40.99,-74.56"
1996-12-01T00:00:00Z,2.0360000000000005,0.21600000000000005,New York,"40.99,-74.56"
1997-01-01T00:00:00Z,-3.037,0.228,New York,"40.99,-74.56"
1997-02-01T00:00:00Z,1.681,0.207,New York,"40.99,-74.56"
1997-03-01T00:00:00Z,3.414,0.307,New York,"40.99,-74.56"
1997-04-01T00:00:00Z,8.371,0.224,New York,"40.99,-74.56"
1997-05-01T00:00:00Z,13.380999999999998,0.17800000000000002,New York,"40.99,-74.56"
1997-06-01T00:00:00Z,19.944000000000003,0.17800000000000002,New York,"40.99,-74.56"
1997-07-01T00:00:00Z,22.546999999999997,0.305,New York,"40.99,-74.56"
1997-08-01T00:00:00Z,21.017,0.147,New York,"40.99,-74.56"
1997-09-01T00:00:00Z,17.057000000000002,0.228,New York,"40.99,-74.56"
1997-10-01T00:00:00Z,10.994000000000002,0.318,New York,"40.99,-74.56"
1997-11-01T00:00:00Z,4.103,0.189,New York,"40.99,-74.56"
1997-12-01T00:00:00Z,0.5730000000000001,0.255,New York,"40.99,-74.56"
1998-01-01T00:00:00Z,1.711,0.301,New York,"40.99,-74.56"
1998-02-01T00:00:00Z,2.483,0.179,New York,"40.99,-74.56"
1998-03-01T00:00:00Z,5.1690000000000005,0.147,New York,"40.99,-74.56"
1998-04-01T00:00:00Z,10.401,0.177,New York,"40.99,-74.56"
1998-05-01T00:00:00Z,17.256,0.175,New York,"40.99,-74.56"
1998-06-01T00:00:00Z,19.49,0.235,New York,"40.99,-74.56"
1998-07-01T00:00:00Z,22.706,0.232,New York,"40.99,-74.56"
1998-08-01T00:00:00Z,22.85,0.249,New York,"40.99,-74.56"
1998-09-01T00:00:00Z,18.947,0.165,New York,"40.99,-74.56"
1998-10-01T00:00:00Z,11.855,0.138,New York,"40.99,-74.56"
1998-11-01T00:00:00Z,5.983,0.105,New York,"40.99,-74.56"
1998-12-01T00:00:00Z,3.0360000000000005,0.3,New York,"40.99,-74.56"
1999-01-01T00:00:00Z,-1.952,0.333,New York,"40.99,-74.56"
1999-02-01T00:00:00Z,0.4289999999999998,0.247,New York,"40.99,-74.56"
1999-03-01T00:00:00Z,3.306,0.152,New York,"40.99,-74.56"
1999-04-01T00:00:00Z,9.661,0.378,New York,"40.99,-74.56"
1999-05-01T00:00:00Z,15.610999999999999,0.242,New York,"40.99,-74.56"
1999-06-01T00:00:00Z,21.254,0.196,New York,"40.99,-74.56"
1999-07-01T00:00:00Z,25.065,0.256,New York,"40.99,-74.56"
1999-08-01T00:00:00Z,22.206,0.228,New York,"40.99,-74.56"
1999-09-01T00:00:00Z,18.818,0.2,New York,"40.99,-74.56"
1999-10-01T00:00:00Z,10.438,0.194,New York,"40.99,-74.56"
1999-11-01T00:00:00Z,7.818,0.132,New York,"40.99,-74.56"
1999-12-01T00:00:00Z,1.2970000000000002,0.151,New York,"40.99,-74.56"
2000-01-01T00:00:00Z,-3.168,0.238,New York,"40.99,-74.56"
2000-02-01T00:00:00Z,-0.16199999999999992,0.26,New York,"40.99,-74.56"
2000-03-01T00:00:00Z,6.391,0.194,New York,"40.99,-74.56"
2000-04-01T00:00:00Z,8.897,0.19,New York,"40.99,-74.56"
2000-05-01T00:00:00Z,15.944,0.232,New York,"40.99,-74.56"
2000-06-01T00:00:00Z,20.234,0.242,New York,"40.99,-74.56"
2000-07-01T00:00:00Z,20.726999999999997,0.407,New York,"40.99,-74.56"
2000-08-01T00:00:00Z,20.791,0.237,New York,"40.99,-74.56"
2000-09-01T00:00:00Z,17.095,0.158,New York,"40.99,-74.56"
2000-10-01T00:00:00Z,11.323,0.273,New York,"40.99,-74.56"
2000-11-01T00:00:00Z,4.913,0.203,New York,"40.99,-74.56"
2000-12-01T00:00:00Z,-3.3560000000000003,0.393,New York,"40.99,-74.56"
2001-01-01T00:00:00Z,-2.8139999999999996,0.32299999999999995,New York,"40.99,-74.56"
2001-02-01T00:00:00Z,-0.442,0.2,New York,"40.99,-74.56"
2001-03-01T00:00:00Z,1.8840000000000001,0.198,New York,"40.99,-74.56"
2001-04-01T00:00:00Z,9.92,0.14800000000000002,New York,"40.99,-74.56"
2001-05-01T00:00:00Z,16.014,0.21600000000000005,New York,"40.99,-74.56"
2001-06-01T00:00:00Z,20.906999999999996,0.301,New York,"40.99,-74.56"
2001-07-01T00:00:00Z,21.045,0.274,New York,"40.99,-74.56"
2001-08-01T00:00:00Z,23.506999999999998,0.13699999999999998,New York,"40.99,-74.56"
2001-09-01T00:00:00Z,17.473999999999997,0.281,New York,"40.99,-74.56"
2001-10-01T00:00:00Z,11.989999999999998,0.221,New York,"40.99,-74.56"
2001-11-01T00:00:00Z,8.212,0.252,New York,"40.99,-74.56"
2001-12-01T00:00:00Z,3.4750000000000005,0.321,New York,"40.99,-74.56"
2002-01-01T00:00:00Z,1.2520000000000002,0.327,New York,"40.99,-74.56"
2002-02-01T00:00:00Z,2.1260000000000003,0.201,New York,"40.99,-74.56"
2002-03-01T00:00:00Z,4.677,0.227,New York,"40.99,-74.56"
2002-04-01T00:00:00Z,11.125,0.205,New York,"40.99,-74.56"
2002-05-01T00:00:00Z,14.171,0.194,New York,"40.99,-74.56"
2002-06-01T00:00:00Z,20.623,0.103,New York,"40.99,-74.56"
2002-07-01T00:00:00Z,23.930999999999997,0.218,New York,"40.99,-74.56"
2002-08-01T00:00:00Z,23.558000000000003,0.135,New York,"40.99,-74.56"
2002-09-01T00:00:00Z,19.125,0.084,New York,"40.99,-74.56"
2002-10-01T00:00:00Z,10.446,0.318,New York,"40.99,-74.56"
2002-11-01T00:00:00Z,4.945,0.157,New York,"40.99,-74.56"
2002-12-01T00:00:00Z,-0.953,0.297,New York,"40.99,-74.56"
2003-01-01T00:00:00Z,-5.223,0.244,New York,"40.99,-74.56"
2003-02-01T00:00:00Z,-3.786,0.258,New York,"40.99,-74.56"
2003-03-01T00:00:00Z,3.5260000000000002,0.162,New York,"40.99,-74.56"
2003-04-01T00:00:00Z,8.185,0.207,New York,"40.99,-74.56"
2003-05-01T00:00:00Z,13.817,0.305,New York,"40.99,-74.56"
2003-06-01T00:00:00Z,18.96,0.435,New York,"40.99,-74.56"
2003-07-01T00:00:00Z,22.864,0.219,New York,"40.99,-74.56"
2003-08-01T00:00:00Z,23.243,0.279,New York,"40.99,-74.56"
2003-09-01T00:00:00Z,18.262,0.236,New York,"40.99,-74.56"
2003-10-01T00:00:00Z,10.201999999999998,0.361,New York,"40.99,-74.56"
2003-11-01T00:00:00Z,7.603,0.183,New York,"40.99,-74.56"
2003-12-01T00:00:00Z,0.3790000000000001,0.255,New York,"40.99,-74.56"
2004-01-01T00:00:00Z,-6.324999999999998,0.16899999999999998,New York,"40.99,-74.56"
2004-02-01T00:00:00Z,-1.3319999999999999,0.277,New York,"40.99,-74.56"
2004-03-01T00:00:00Z,4.525,0.211,New York,"40.99,-74.56"
2004-04-01T00:00:00Z,10.057,0.244,New York,"40.99,-74.56"
2004-05-01T00:00:00Z,17.8,0.24,New York,"40.99,-74.56"
2004-06-01T00:00:00Z,19.761,0.305,New York,"40.99,-74.56"
2004-07-01T00:00:00Z,21.945999999999998,0.343,New York,"40.99,-74.56"
2004-08-01T00:00:00Z,21.771,0.244,New York,"40.99,-74.56"
2004-09-01T00:00:00Z,18.843,0.106,New York,"40.99,-74.56"
2004-10-01T00:00:00Z,10.96,0.361,New York,"40.99,-74.56"
2004-11-01T00:00:00Z,6.682,0.183,New York,"40.99,-74.56"
2004-12-01T00:00:00Z,-0.014000000000000012,0.15,New York,"40.99,-74.56"
2005-01-01T00:00:00Z,-3.611,0.226,New York,"40.99,-74.56"
2005-02-01T00:00:00Z,-0.6090000000000002,0.293,New York,"40.99,-74.56"
2005-03-01T00:00:00Z,1.125,0.125,New York,"40.99,-74.56"
2005-04-01T00:00:00Z,10.633,0.168,New York,"40.99,-74.56"
2005-05-01T00:00:00Z,13.267,0.194,New York,"40.99,-74.56"
2005-06-01T00:00:00Z,22.169,0.198,New York,"40.99,-74.56"
2005-07-01T00:00:00Z,23.704,0.267,New York,"40.99,-74.56"
2005-08-01T00:00:00Z,23.941,0.28600000000000003,New York,"40.99,-74.56"
2005-09-01T00:00:00Z,20.238,0.196,New York,"40.99,-74.56"
2005-10-01T00:00:00Z,12.058,0.342,New York,"40.99,-74.56"
2005-11-01T00:00:00Z,7.019,0.246,New York,"40.99,-74.56"
2005-12-01T00:00:00Z,-1.757,0.292,New York,"40.99,-74.56"
2006-01-01T00:00:00Z,1.608,0.256,New York,"40.99,-74.56"
2006-02-01T00:00:00Z,-0.5650000000000002,0.282,New York,"40.99,-74.56"
2006-03-01T00:00:00Z,3.7760000000000002,0.228,New York,"40.99,-74.56"
2006-04-01T00:00:00Z,10.709000000000001,0.305,New York,"40.99,-74.56"
2006-05-01T00:00:00Z,15.637,0.312,New York,"40.99,-74.56"
2006-06-01T00:00:00Z,20.445,0.289,New York,"40.99,-74.56"
2006-07-01T00:00:00Z,24.165,0.244,New York,"40.99,-74.56"
2006-08-01T00:00:00Z,22.42,0.349,New York,"40.99,-74.56"
2006-09-01T00:00:00Z,16.945999999999998,0.104,New York,"40.99,-74.56"
